hospital_id,doctor_id,test_type,test_duration
3030,6030,CT Scan,22
3031,6031,MRI,87
3032,6032,Blood Test,32
3033,6033,CT Scan,116
3034,6034,MRI,113
3035,6035,Blood Test,95
3036,6036,MRI,152
3037,6037,MRI,109
3038,6038,CT Scan,157
3039,6039,CT Scan,91
3040,6040,X-Ray,49
3041,6041,MRI,176
3042,6042,CT Scan,29
3043,6043,CT Scan,124
3044,6044,MRI,99
3045,6045,X-Ray,115
3046,6046,X-Ray,73
3047,6047,Blood Test,68
3048,6048,CT Scan,120
3049,6049,CT Scan,114
3050,6050,MRI,163
3051,6051,CT Scan,64
3052,6052,CT Scan,164
3053,6053,X-Ray,113
3054,6054,X-Ray,81
3055,6055,X-Ray,127
3056,6056,MRI,139
3057,6057,CT Scan,48
3058,6058,CT Scan,116
3059,6059,CT Scan,95
3060,6060,Blood Test,142
3061,6061,MRI,100
3062,6062,MRI,62
3063,6063,MRI,147
3064,6064,CT Scan,81
3065,6065,CT Scan,90
3066,6066,MRI,49
3067,6067,MRI,105
3068,6068,X-Ray,60
3069,6069,MRI,158
3070,6070,CT Scan,84
3071,6071,X-Ray,164
3072,6072,Blood Test,95
3073,6073,X-Ray,35
3074,6074,Blood Test,166
3075,6075,X-Ray,91
3076,6076,X-Ray,29
3077,6077,CT Scan,56
3078,6078,MRI,88
3079,6079,CT Scan,138
3080,6080,X-Ray,131
3081,6081,CT Scan,169
3082,6082,CT Scan,134
3083,6083,CT Scan,73
3084,6084,X-Ray,55
3085,6085,MRI,33
3086,6086,X-Ray,137
3087,6087,CT Scan,64
3088,6088,MRI,65
3089,6089,CT Scan,22
3090,6090,Blood Test,81
3091,6091,CT Scan,168
3092,6092,CT Scan,141
3093,6093,Blood Test,149
3094,6094,Blood Test,108
3095,6095,X-Ray,120
3096,6096,CT Scan,150
3097,6097,Blood Test,140
3098,6098,CT Scan,140
3099,6099,MRI,130
3100,6100,CT Scan,120
3101,6101,CT Scan,157
3102,6102,MRI,66
3103,6103,X-Ray,177
3104,6104,CT Scan,143
3105,6105,X-Ray,148
3106,6106,Blood Test,112
3107,6107,X-Ray,16
3108,6108,MRI,84
3109,6109,CT Scan,113
3110,6110,Blood Test,125
3111,6111,MRI,81
3112,6112,Blood Test,153
3113,6113,X-Ray,74
3114,6114,MRI,158
3115,6115,X-Ray,141
3116,6116,X-Ray,92
3117,6117,X-Ray,119
3118,6118,X-Ray,139
3119,6119,Blood Test,110
3120,6120,X-Ray,157
3121,6121,MRI,67
3122,6122,X-Ray,107
3123,6123,X-Ray,56
3124,6124,CT Scan,80
3125,6125,MRI,112
3126,6126,Blood Test,164
3127,6127,Blood Test,156
3128,6128,MRI,43
3129,6129,Blood Test,80
3130,6130,MRI,60
3131,6131,X-Ray,92
3132,6132,CT Scan,120
3133,6133,CT Scan,52
3134,6134,MRI,96
3135,6135,X-Ray,60
3136,6136,Blood Test,61
3137,6137,Blood Test,21
3138,6138,CT Scan,57
3139,6139,MRI,124
3140,6140,MRI,31
3141,6141,CT Scan,130
3142,6142,MRI,142
3143,6143,X-Ray,109
3144,6144,X-Ray,94
3145,6145,MRI,123
3146,6146,Blood Test,127
3147,6147,X-Ray,38
3148,6148,X-Ray,137
3149,6149,CT Scan,91
3150,6150,MRI,82
3151,6151,Blood Test,38
3152,6152,MRI,119
3153,6153,Blood Test,153
3154,6154,MRI,59
3155,6155,CT Scan,130
3156,6156,CT Scan,136
3157,6157,CT Scan,30
3158,6158,MRI,152
3159,6159,CT Scan,16
3160,6160,MRI,93
3161,6161,X-Ray,172
3162,6162,CT Scan,94
3163,6163,Blood Test,158
3164,6164,X-Ray,18
3165,6165,MRI,76
3166,6166,X-Ray,117
3167,6167,X-Ray,150
3168,6168,CT Scan,132
3169,6169,Blood Test,57
3170,6170,Blood Test,96
3171,6171,CT Scan,101
3172,6172,X-Ray,33
3173,6173,X-Ray,18
3174,6174,X-Ray,71
3175,6175,X-Ray,123
3176,6176,Blood Test,153
3177,6177,MRI,65
3178,6178,X-Ray,72
3179,6179,Blood Test,68
3180,6180,MRI,80
3181,6181,Blood Test,20
3182,6182,CT Scan,163
3183,6183,X-Ray,77
3184,6184,CT Scan,132
3185,6185,CT Scan,129
3186,6186,X-Ray,72
3187,6187,MRI,71
3188,6188,MRI,125
3189,6189,X-Ray,115
3190,6190,CT Scan,166
3191,6191,X-Ray,28
3192,6192,CT Scan,45
3193,6193,CT Scan,53
3194,6194,Blood Test,165
3195,6195,CT Scan,42
3196,6196,CT Scan,128
3197,6197,X-Ray,166
3198,6198,CT Scan,56
3199,6199,X-Ray,125
3200,6200,MRI,81
3201,6201,CT Scan,171
3202,6202,Blood Test,125
3203,6203,MRI,124
3204,6204,Blood Test,156
3205,6205,Blood Test,150
3206,6206,CT Scan,155
3207,6207,CT Scan,139
3208,6208,X-Ray,171
3209,6209,X-Ray,27
3210,6210,MRI,61
3211,6211,CT Scan,61
3212,6212,X-Ray,93
3213,6213,X-Ray,43
3214,6214,CT Scan,155
3215,6215,X-Ray,31
3216,6216,X-Ray,114
3217,6217,CT Scan,179
3218,6218,Blood Test,92
3219,6219,X-Ray,167
3220,6220,Blood Test,143
3221,6221,CT Scan,43
3222,6222,Blood Test,34
3223,6223,MRI,72
3224,6224,Blood Test,154
3225,6225,CT Scan,15
3226,6226,Blood Test,174
3227,6227,CT Scan,74
3228,6228,Blood Test,169
3229,6229,Blood Test,171
3230,6230,Blood Test,72
3231,6231,MRI,77
3232,6232,X-Ray,83
3233,6233,Blood Test,152
3234,6234,MRI,91
3235,6235,CT Scan,164
3236,6236,MRI,130
3237,6237,Blood Test,147
3238,6238,CT Scan,128
3239,6239,CT Scan,172
3240,6240,Blood Test,63
3241,6241,CT Scan,51
3242,6242,X-Ray,106
3243,6243,Blood Test,29
3244,6244,MRI,139
3245,6245,MRI,53
3246,6246,Blood Test,59
3247,6247,Blood Test,106
3248,6248,Blood Test,102
3249,6249,MRI,76
3250,6250,X-Ray,22
3251,6251,Blood Test,15
3252,6252,X-Ray,123
3253,6253,MRI,132
3254,6254,X-Ray,31
3255,6255,X-Ray,115
3256,6256,Blood Test,58
3257,6257,Blood Test,148
3258,6258,MRI,175
3259,6259,CT Scan,88
3260,6260,Blood Test,43
3261,6261,CT Scan,169
3262,6262,X-Ray,134
3263,6263,Blood Test,128
3264,6264,Blood Test,139
3265,6265,X-Ray,44
3266,6266,MRI,148
3267,6267,CT Scan,171
3268,6268,Blood Test,179
3269,6269,Blood Test,113
3270,6270,MRI,30
3271,6271,CT Scan,73
3272,6272,CT Scan,150
3273,6273,MRI,134
3274,6274,X-Ray,48
3275,6275,CT Scan,46
3276,6276,Blood Test,148
3277,6277,X-Ray,117
3278,6278,CT Scan,175
3279,6279,CT Scan,124
3280,6280,Blood Test,175
3281,6281,CT Scan,57
3282,6282,MRI,105
3283,6283,Blood Test,45
3284,6284,CT Scan,68
3285,6285,CT Scan,50
3286,6286,MRI,156
3287,6287,CT Scan,132
3288,6288,Blood Test,21
3289,6289,X-Ray,164
3290,6290,X-Ray,53
3291,6291,Blood Test,24
3292,6292,MRI,78
3293,6293,Blood Test,167
3294,6294,X-Ray,113
3295,6295,Blood Test,162
3296,6296,CT Scan,30
3297,6297,X-Ray,38
3298,6298,MRI,151
3299,6299,Blood Test,98
3300,6300,X-Ray,85
3301,6301,Blood Test,140
3302,6302,CT Scan,26
3303,6303,CT Scan,161
3304,6304,MRI,32
3305,6305,CT Scan,90
3306,6306,MRI,104
3307,6307,Blood Test,48
3308,6308,MRI,126
3309,6309,MRI,71
3310,6310,X-Ray,141
3311,6311,CT Scan,162
3312,6312,MRI,58
3313,6313,Blood Test,176
3314,6314,Blood Test,30
3315,6315,CT Scan,82
3316,6316,Blood Test,37
3317,6317,CT Scan,125
3318,6318,MRI,112
3319,6319,CT Scan,47
3320,6320,X-Ray,133
3321,6321,Blood Test,112
3322,6322,CT Scan,47
3323,6323,Blood Test,21
3324,6324,MRI,123
3325,6325,MRI,30
3326,6326,MRI,20
3327,6327,CT Scan,68
3328,6328,X-Ray,117
3329,6329,MRI,160
3330,6330,Blood Test,153
3331,6331,MRI,40
3332,6332,MRI,34
3333,6333,MRI,48
3334,6334,X-Ray,70
3335,6335,Blood Test,68
3336,6336,Blood Test,116
3337,6337,CT Scan,71
3338,6338,Blood Test,77
3339,6339,CT Scan,142
3340,6340,Blood Test,139
3341,6341,X-Ray,45
3342,6342,MRI,81
3343,6343,CT Scan,167
3344,6344,X-Ray,54
3345,6345,MRI,146
3346,6346,MRI,57
3347,6347,X-Ray,94
3348,6348,CT Scan,148
3349,6349,MRI,48
3350,6350,Blood Test,98
3351,6351,CT Scan,113
3352,6352,Blood Test,176
3353,6353,MRI,172
3354,6354,MRI,56
3355,6355,Blood Test,99
3356,6356,Blood Test,18
3357,6357,MRI,86
3358,6358,Blood Test,88
3359,6359,MRI,164
3360,6360,Blood Test,121
3361,6361,CT Scan,156
3362,6362,MRI,122
3363,6363,X-Ray,72
3364,6364,Blood Test,37
3365,6365,Blood Test,93
3366,6366,CT Scan,15
3367,6367,Blood Test,53
3368,6368,MRI,133
3369,6369,MRI,118
3370,6370,X-Ray,148
3371,6371,Blood Test,156
3372,6372,CT Scan,140
3373,6373,MRI,121
3374,6374,MRI,88
3375,6375,X-Ray,63
3376,6376,MRI,72
3377,6377,CT Scan,43
3378,6378,CT Scan,58
3379,6379,CT Scan,77
3380,6380,X-Ray,37
3381,6381,Blood Test,55
3382,6382,Blood Test,72
3383,6383,MRI,99
3384,6384,MRI,80
3385,6385,Blood Test,104
3386,6386,CT Scan,146
3387,6387,X-Ray,78
3388,6388,MRI,108
3389,6389,MRI,175
3390,6390,MRI,155
3391,6391,Blood Test,112
3392,6392,X-Ray,27
3393,6393,CT Scan,120
3394,6394,X-Ray,157
3395,6395,X-Ray,162
3396,6396,CT Scan,91
3397,6397,CT Scan,40
3398,6398,X-Ray,147
3399,6399,CT Scan,80
3400,6400,X-Ray,52
3401,6401,Blood Test,19
3402,6402,CT Scan,66
3403,6403,MRI,44
3404,6404,MRI,145
3405,6405,Blood Test,129
3406,6406,CT Scan,145
3407,6407,MRI,107
3408,6408,CT Scan,168
3409,6409,MRI,19
3410,6410,CT Scan,163
3411,6411,CT Scan,160
3412,6412,X-Ray,105
3413,6413,Blood Test,141
3414,6414,CT Scan,68
3415,6415,CT Scan,67
3416,6416,X-Ray,67
3417,6417,X-Ray,21
3418,6418,X-Ray,143
3419,6419,Blood Test,111
3420,6420,X-Ray,79
3421,6421,CT Scan,50
3422,6422,Blood Test,34
3423,6423,MRI,36
3424,6424,X-Ray,60
3425,6425,MRI,76
3426,6426,Blood Test,38
3427,6427,CT Scan,114
3428,6428,Blood Test,52
3429,6429,MRI,121
3430,6430,MRI,47
3431,6431,MRI,110
3432,6432,CT Scan,150
3433,6433,MRI,79
3434,6434,Blood Test,76
3435,6435,CT Scan,15
3436,6436,X-Ray,127
3437,6437,X-Ray,100
3438,6438,Blood Test,82
3439,6439,Blood Test,46
3440,6440,X-Ray,86
3441,6441,MRI,48
3442,6442,MRI,131
3443,6443,Blood Test,63
3444,6444,CT Scan,93
3445,6445,CT Scan,129
3446,6446,CT Scan,135
3447,6447,Blood Test,127
3448,6448,MRI,172
3449,6449,CT Scan,114
3450,6450,CT Scan,167
3451,6451,X-Ray,130
3452,6452,MRI,71
3453,6453,CT Scan,127
3454,6454,MRI,162
3455,6455,Blood Test,76
3456,6456,MRI,135
3457,6457,CT Scan,39
3458,6458,CT Scan,35
3459,6459,CT Scan,36
3460,6460,MRI,125
3461,6461,MRI,100
3462,6462,Blood Test,29
3463,6463,Blood Test,57
3464,6464,MRI,87
3465,6465,Blood Test,79
3466,6466,X-Ray,43
3467,6467,X-Ray,49
3468,6468,MRI,33
3469,6469,CT Scan,49
3470,6470,MRI,58
3471,6471,CT Scan,99
3472,6472,MRI,41
3473,6473,X-Ray,161
3474,6474,CT Scan,69
3475,6475,CT Scan,41
3476,6476,X-Ray,68
3477,6477,CT Scan,115
3478,6478,X-Ray,86
3479,6479,MRI,96
3480,6480,CT Scan,108
3481,6481,CT Scan,93
3482,6482,X-Ray,155
3483,6483,CT Scan,106
3484,6484,MRI,174
3485,6485,MRI,93
3486,6486,CT Scan,141
3487,6487,Blood Test,93
3488,6488,X-Ray,27
3489,6489,MRI,148
3490,6490,MRI,51
3491,6491,X-Ray,166
3492,6492,CT Scan,41
3493,6493,Blood Test,119
3494,6494,CT Scan,108
3495,6495,X-Ray,134
3496,6496,CT Scan,159
3497,6497,X-Ray,17
3498,6498,Blood Test,123
3499,6499,X-Ray,129
3500,6500,MRI,94
3501,6501,Blood Test,150
3502,6502,X-Ray,98
3503,6503,X-Ray,19
3504,6504,CT Scan,140
3505,6505,CT Scan,97
3506,6506,Blood Test,87
3507,6507,Blood Test,128
3508,6508,Blood Test,46
3509,6509,Blood Test,20
3510,6510,MRI,146
3511,6511,MRI,57
3512,6512,MRI,177
3513,6513,MRI,125
3514,6514,CT Scan,28
3515,6515,MRI,64
3516,6516,MRI,101
3517,6517,Blood Test,64
3518,6518,MRI,144
3519,6519,CT Scan,27
3520,6520,CT Scan,25
3521,6521,MRI,177
3522,6522,CT Scan,32
3523,6523,CT Scan,56
3524,6524,CT Scan,106
3525,6525,X-Ray,115
3526,6526,MRI,58
3527,6527,CT Scan,103
3528,6528,MRI,136
3529,6529,Blood Test,96
3530,6530,CT Scan,44
3531,6531,X-Ray,162
3532,6532,CT Scan,25
3533,6533,Blood Test,72
3534,6534,CT Scan,144
3535,6535,X-Ray,52
3536,6536,MRI,60
3537,6537,MRI,17
3538,6538,Blood Test,24
3539,6539,Blood Test,119
3540,6540,Blood Test,89
3541,6541,MRI,103
3542,6542,MRI,25
3543,6543,Blood Test,162
3544,6544,Blood Test,149
3545,6545,CT Scan,96
3546,6546,Blood Test,52
3547,6547,X-Ray,104
3548,6548,CT Scan,129
3549,6549,X-Ray,172
3550,6550,Blood Test,18
3551,6551,X-Ray,54
3552,6552,CT Scan,116
3553,6553,Blood Test,136
3554,6554,MRI,101
3555,6555,MRI,156
3556,6556,CT Scan,66
3557,6557,Blood Test,82
3558,6558,MRI,144
3559,6559,X-Ray,69
3560,6560,X-Ray,71
3561,6561,Blood Test,18
3562,6562,CT Scan,170
3563,6563,Blood Test,23
3564,6564,X-Ray,152
3565,6565,MRI,105
3566,6566,Blood Test,136
3567,6567,X-Ray,147
3568,6568,MRI,75
3569,6569,Blood Test,61
3570,6570,CT Scan,89
3571,6571,CT Scan,36
3572,6572,MRI,104
3573,6573,Blood Test,102
3574,6574,MRI,99
3575,6575,CT Scan,30
3576,6576,Blood Test,78
3577,6577,MRI,38
3578,6578,MRI,158
3579,6579,MRI,178
3580,6580,Blood Test,123
3581,6581,X-Ray,148
3582,6582,Blood Test,56
3583,6583,X-Ray,133
3584,6584,X-Ray,34
3585,6585,X-Ray,115
3586,6586,Blood Test,138
3587,6587,Blood Test,85
3588,6588,MRI,137
3589,6589,X-Ray,151
3590,6590,CT Scan,77
3591,6591,X-Ray,43
3592,6592,MRI,42
3593,6593,Blood Test,95
3594,6594,Blood Test,20
3595,6595,CT Scan,34
3596,6596,CT Scan,106
3597,6597,Blood Test,94
3598,6598,MRI,109
3599,6599,Blood Test,154
3600,6600,X-Ray,57
3601,6601,CT Scan,25
3602,6602,Blood Test,133
3603,6603,MRI,59
3604,6604,MRI,110
3605,6605,CT Scan,129
3606,6606,MRI,64
3607,6607,X-Ray,163
3608,6608,Blood Test,101
3609,6609,Blood Test,169
3610,6610,CT Scan,17
3611,6611,CT Scan,138
3612,6612,MRI,173
3613,6613,Blood Test,144
3614,6614,X-Ray,111
3615,6615,CT Scan,39
3616,6616,X-Ray,91
3617,6617,X-Ray,105
3618,6618,CT Scan,68
3619,6619,CT Scan,52
3620,6620,CT Scan,31
3621,6621,MRI,169
3622,6622,MRI,132
3623,6623,MRI,24
3624,6624,CT Scan,91
3625,6625,MRI,124
3626,6626,Blood Test,38
3627,6627,CT Scan,90
3628,6628,X-Ray,31
3629,6629,X-Ray,134
3630,6630,Blood Test,165
3631,6631,X-Ray,160
3632,6632,CT Scan,71
3633,6633,CT Scan,123
3634,6634,Blood Test,150
3635,6635,MRI,77
3636,6636,CT Scan,50
3637,6637,CT Scan,147
3638,6638,CT Scan,96
3639,6639,X-Ray,83
3640,6640,CT Scan,51
3641,6641,CT Scan,125
3642,6642,Blood Test,148
3643,6643,Blood Test,65
3644,6644,CT Scan,83
3645,6645,MRI,103
3646,6646,CT Scan,90
3647,6647,Blood Test,79
3648,6648,MRI,92
3649,6649,MRI,43
3650,6650,Blood Test,135
3651,6651,CT Scan,120
3652,6652,Blood Test,41
3653,6653,CT Scan,50
3654,6654,Blood Test,24
3655,6655,X-Ray,34
3656,6656,X-Ray,168
3657,6657,Blood Test,153
3658,6658,CT Scan,129
3659,6659,CT Scan,107
3660,6660,Blood Test,139
3661,6661,CT Scan,59
3662,6662,X-Ray,66
3663,6663,MRI,59
3664,6664,Blood Test,72
3665,6665,CT Scan,57
3666,6666,X-Ray,178
3667,6667,X-Ray,57
3668,6668,CT Scan,135
3669,6669,Blood Test,91
3670,6670,MRI,130
3671,6671,MRI,49
3672,6672,MRI,82
3673,6673,MRI,42
3674,6674,Blood Test,130
3675,6675,X-Ray,29
3676,6676,X-Ray,138
3677,6677,X-Ray,62
3678,6678,X-Ray,118
3679,6679,Blood Test,114
3680,6680,X-Ray,87
3681,6681,CT Scan,24
3682,6682,X-Ray,178
3683,6683,CT Scan,54
3684,6684,MRI,116
3685,6685,X-Ray,137
3686,6686,Blood Test,95
3687,6687,X-Ray,35
3688,6688,Blood Test,71
3689,6689,CT Scan,165
3690,6690,Blood Test,174
3691,6691,MRI,136
3692,6692,Blood Test,32
3693,6693,CT Scan,140
3694,6694,MRI,166
3695,6695,Blood Test,62
3696,6696,CT Scan,42
3697,6697,CT Scan,62
3698,6698,CT Scan,72
3699,6699,MRI,177
3700,6700,X-Ray,56
3701,6701,Blood Test,19
3702,6702,Blood Test,47
3703,6703,Blood Test,133
3704,6704,CT Scan,24
3705,6705,CT Scan,94
3706,6706,Blood Test,68
3707,6707,X-Ray,16
3708,6708,Blood Test,53
3709,6709,CT Scan,68
3710,6710,X-Ray,140
3711,6711,Blood Test,78
3712,6712,Blood Test,59
3713,6713,Blood Test,48
3714,6714,CT Scan,36
3715,6715,CT Scan,21
3716,6716,Blood Test,174
3717,6717,MRI,131
3718,6718,Blood Test,146
3719,6719,Blood Test,156
3720,6720,CT Scan,104
3721,6721,MRI,167
3722,6722,CT Scan,81
3723,6723,Blood Test,90
3724,6724,MRI,144
3725,6725,Blood Test,51
3726,6726,CT Scan,57
3727,6727,X-Ray,79
3728,6728,Blood Test,57
3729,6729,X-Ray,175
3730,6730,CT Scan,34
3731,6731,CT Scan,85
3732,6732,X-Ray,147
3733,6733,X-Ray,130
3734,6734,CT Scan,110
3735,6735,MRI,55
3736,6736,CT Scan,66
3737,6737,X-Ray,92
3738,6738,X-Ray,103
3739,6739,Blood Test,77
3740,6740,CT Scan,28
3741,6741,CT Scan,47
3742,6742,CT Scan,171
3743,6743,Blood Test,80
3744,6744,Blood Test,30
3745,6745,CT Scan,47
3746,6746,CT Scan,149
3747,6747,MRI,116
3748,6748,Blood Test,157
3749,6749,CT Scan,153
3750,6750,Blood Test,24
3751,6751,CT Scan,59
3752,6752,MRI,74
3753,6753,Blood Test,35
3754,6754,MRI,27
3755,6755,MRI,84
3756,6756,CT Scan,75
3757,6757,Blood Test,128
3758,6758,CT Scan,18
3759,6759,X-Ray,112
3760,6760,Blood Test,95
3761,6761,CT Scan,78
3762,6762,CT Scan,49
3763,6763,MRI,86
3764,6764,X-Ray,24
3765,6765,Blood Test,130
3766,6766,MRI,149
3767,6767,X-Ray,76
3768,6768,MRI,22
3769,6769,X-Ray,128
3770,6770,Blood Test,113
3771,6771,Blood Test,62
3772,6772,MRI,114
3773,6773,X-Ray,59
3774,6774,MRI,99
3775,6775,X-Ray,140
3776,6776,MRI,54
3777,6777,X-Ray,44
3778,6778,Blood Test,20
3779,6779,CT Scan,135
3780,6780,Blood Test,125
3781,6781,Blood Test,88
3782,6782,Blood Test,106
3783,6783,MRI,133
3784,6784,X-Ray,159
3785,6785,X-Ray,30
3786,6786,MRI,145
3787,6787,MRI,84
3788,6788,X-Ray,79
3789,6789,CT Scan,24
3790,6790,Blood Test,143
3791,6791,Blood Test,26
3792,6792,Blood Test,134
3793,6793,X-Ray,113
3794,6794,Blood Test,76
3795,6795,MRI,42
3796,6796,X-Ray,71
3797,6797,X-Ray,61
3798,6798,X-Ray,98
3799,6799,Blood Test,151
3800,6800,Blood Test,81
3801,6801,MRI,153
3802,6802,Blood Test,55
3803,6803,Blood Test,42
3804,6804,CT Scan,138
3805,6805,MRI,179
3806,6806,X-Ray,168
3807,6807,Blood Test,143
3808,6808,X-Ray,59
3809,6809,MRI,20
3810,6810,X-Ray,64
3811,6811,X-Ray,24
3812,6812,MRI,31
3813,6813,X-Ray,169
3814,6814,CT Scan,69
3815,6815,X-Ray,83
3816,6816,Blood Test,57
3817,6817,MRI,145
3818,6818,Blood Test,144
3819,6819,MRI,88
3820,6820,MRI,149
3821,6821,CT Scan,127
3822,6822,CT Scan,34
3823,6823,Blood Test,29
3824,6824,MRI,138
3825,6825,CT Scan,120
3826,6826,X-Ray,106
3827,6827,MRI,160
3828,6828,MRI,56
3829,6829,X-Ray,48
3830,6830,Blood Test,74
3831,6831,CT Scan,126
3832,6832,CT Scan,124
3833,6833,CT Scan,34
3834,6834,X-Ray,21
3835,6835,X-Ray,129
3836,6836,CT Scan,170
3837,6837,X-Ray,15
3838,6838,Blood Test,107
3839,6839,MRI,42
3840,6840,CT Scan,134
3841,6841,X-Ray,63
3842,6842,Blood Test,117
3843,6843,Blood Test,132
3844,6844,MRI,20
3845,6845,MRI,144
3846,6846,X-Ray,23
3847,6847,CT Scan,130
3848,6848,Blood Test,158
3849,6849,CT Scan,63
3850,6850,Blood Test,179
3851,6851,MRI,158
3852,6852,CT Scan,50
3853,6853,Blood Test,18
3854,6854,MRI,22
3855,6855,X-Ray,63
3856,6856,Blood Test,78
3857,6857,X-Ray,141
3858,6858,Blood Test,49
3859,6859,MRI,114
3860,6860,Blood Test,159
3861,6861,MRI,87
3862,6862,CT Scan,75
3863,6863,Blood Test,118
3864,6864,MRI,177
3865,6865,Blood Test,77
3866,6866,MRI,67
3867,6867,Blood Test,116
3868,6868,CT Scan,178
3869,6869,X-Ray,130
3870,6870,Blood Test,161
3871,6871,Blood Test,149
3872,6872,Blood Test,109
3873,6873,CT Scan,78
3874,6874,MRI,106
3875,6875,X-Ray,57
3876,6876,Blood Test,42
3877,6877,X-Ray,59
3878,6878,Blood Test,166
3879,6879,X-Ray,22
3880,6880,X-Ray,132
3881,6881,CT Scan,141
3882,6882,CT Scan,133
3883,6883,X-Ray,24
3884,6884,X-Ray,62
3885,6885,Blood Test,66
3886,6886,X-Ray,21
3887,6887,CT Scan,38
3888,6888,X-Ray,141
3889,6889,X-Ray,88
3890,6890,MRI,121
3891,6891,CT Scan,168
3892,6892,Blood Test,139
3893,6893,Blood Test,175
3894,6894,Blood Test,51
3895,6895,X-Ray,103
3896,6896,MRI,112
3897,6897,Blood Test,38
3898,6898,MRI,87
3899,6899,CT Scan,22
3900,6900,CT Scan,76
3901,6901,X-Ray,67
3902,6902,X-Ray,97
3903,6903,X-Ray,172
3904,6904,CT Scan,17
3905,6905,Blood Test,110
3906,6906,X-Ray,104
3907,6907,X-Ray,156
3908,6908,Blood Test,80
3909,6909,X-Ray,109
3910,6910,Blood Test,171
3911,6911,X-Ray,29
3912,6912,X-Ray,44
3913,6913,CT Scan,100
3914,6914,CT Scan,25
3915,6915,MRI,43
3916,6916,Blood Test,169
3917,6917,X-Ray,66
3918,6918,Blood Test,108
3919,6919,MRI,141
3920,6920,CT Scan,120
3921,6921,X-Ray,18
3922,6922,X-Ray,53
3923,6923,MRI,165
3924,6924,Blood Test,162
3925,6925,MRI,157
3926,6926,CT Scan,39
3927,6927,Blood Test,71
3928,6928,X-Ray,116
3929,6929,MRI,149
3930,6930,X-Ray,56
3931,6931,CT Scan,157
3932,6932,X-Ray,55
3933,6933,CT Scan,162
3934,6934,Blood Test,46
3935,6935,MRI,136
3936,6936,X-Ray,173
3937,6937,MRI,82
3938,6938,CT Scan,75
3939,6939,MRI,153
3940,6940,MRI,94
3941,6941,MRI,74
3942,6942,X-Ray,134
3943,6943,MRI,75
3944,6944,Blood Test,73
3945,6945,Blood Test,123
3946,6946,MRI,107
3947,6947,Blood Test,121
3948,6948,CT Scan,164
3949,6949,Blood Test,56
3950,6950,MRI,43
3951,6951,X-Ray,128
3952,6952,MRI,79
3953,6953,Blood Test,99
3954,6954,X-Ray,104
3955,6955,MRI,90
3956,6956,CT Scan,56
3957,6957,Blood Test,178
3958,6958,X-Ray,109
3959,6959,Blood Test,36
3960,6960,Blood Test,126
3961,6961,MRI,70
3962,6962,X-Ray,103
3963,6963,X-Ray,106
3964,6964,X-Ray,151
3965,6965,X-Ray,72
3966,6966,CT Scan,57
3967,6967,Blood Test,178
3968,6968,Blood Test,130
3969,6969,CT Scan,125
3970,6970,Blood Test,175
3971,6971,CT Scan,151
3972,6972,Blood Test,56
3973,6973,CT Scan,134
3974,6974,X-Ray,34
3975,6975,MRI,17
3976,6976,X-Ray,118
3977,6977,Blood Test,72
3978,6978,X-Ray,43
3979,6979,X-Ray,100
3980,6980,Blood Test,55
3981,6981,X-Ray,105
3982,6982,MRI,117
3983,6983,X-Ray,38
3984,6984,X-Ray,95
3985,6985,X-Ray,173
3986,6986,CT Scan,100
3987,6987,X-Ray,94
3988,6988,Blood Test,26
3989,6989,Blood Test,61
3990,6990,MRI,24
3991,6991,CT Scan,59
3992,6992,MRI,129
3993,6993,X-Ray,51
3994,6994,CT Scan,162
3995,6995,X-Ray,122
3996,6996,Blood Test,145
3997,6997,CT Scan,70
3998,6998,MRI,23
3999,6999,CT Scan,149
4000,7000,Blood Test,140
4001,7001,Blood Test,15
4002,7002,MRI,153
4003,7003,CT Scan,37
4004,7004,CT Scan,137
4005,7005,Blood Test,124
4006,7006,CT Scan,68
4007,7007,X-Ray,177
4008,7008,Blood Test,60
4009,7009,X-Ray,150
4010,7010,Blood Test,80
4011,7011,X-Ray,117
4012,7012,X-Ray,41
4013,7013,CT Scan,49
4014,7014,MRI,95
4015,7015,X-Ray,171
4016,7016,Blood Test,94
4017,7017,Blood Test,26
4018,7018,MRI,63
4019,7019,CT Scan,91
4020,7020,MRI,80
4021,7021,X-Ray,104
4022,7022,Blood Test,25
4023,7023,Blood Test,62
4024,7024,CT Scan,25
4025,7025,X-Ray,15
4026,7026,CT Scan,114
4027,7027,Blood Test,175
4028,7028,CT Scan,155
4029,7029,CT Scan,156
4030,7030,Blood Test,63
4031,7031,CT Scan,21
4032,7032,CT Scan,93
4033,7033,MRI,32
4034,7034,Blood Test,134
4035,7035,Blood Test,78
4036,7036,MRI,90
4037,7037,X-Ray,65
4038,7038,X-Ray,114
4039,7039,MRI,40
4040,7040,MRI,149
4041,7041,MRI,67
4042,7042,Blood Test,33
4043,7043,CT Scan,40
4044,7044,X-Ray,142
4045,7045,MRI,88
4046,7046,X-Ray,83
4047,7047,CT Scan,74
4048,7048,X-Ray,104
4049,7049,X-Ray,21
4050,7050,Blood Test,19
4051,7051,Blood Test,41
4052,7052,Blood Test,135
4053,7053,CT Scan,126
4054,7054,MRI,124
